what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317979494091
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317979530218
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317979530434
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317979556693
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1317979564782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317979566147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317979573820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317979583512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317979592673
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317979599346
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1317979599681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317979600608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317979608081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317979611941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1317979620859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317979622423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317979623482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1317979631439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317979632702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317979633693
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317979635165
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317979642502
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317979642678
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317979658455
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317979659974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317979665932
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317979669807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317979690649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317979726542
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317979731910
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317979732692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1317979747632
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1317979757604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317979816419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317979819000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317979829242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317979836067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317979848145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317979863673
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317979892206
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317979910145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317979928799
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317979931702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317979945645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317979946003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1317979946744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317979949161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317979951874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317979952533
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317979957599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980007296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980022421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980034705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980037364
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980038545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317980048795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317980051046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980063289
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317980069542
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980086642
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980117756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980235494
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980283204
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980290816
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317980301579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317980301822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980302867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980307177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980309526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980317790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980319115
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980355914
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980373964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980395048
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980444232
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980445392
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980501439
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980502246
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317980506686
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980508506
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980508576
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980528426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980541455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980547681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317980559985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317980560146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317980563457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980564734
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980569630
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1317980573115
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317980576997
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980577159
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980582213
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317980590823
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980595601
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317980597670
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980608647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980622749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980633052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980642106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980654252
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980657852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980660870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980663850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980667297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1317980676599
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317980677963
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980697977
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980700349
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317980703236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980710296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980713585
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980715173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980721940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980723495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980733306
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980734820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980740376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980743583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980752977
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980755362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980762192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980763962
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980785725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980788454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980789553
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980790333
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317980793004
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980796312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980801984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980809187
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980811552
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317980813767
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980820417
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980828416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980832753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980858170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980861978
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980881042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980886238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980913780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980917996
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980921953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980922810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980923989
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980924831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1317980931417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980931730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317980935851
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980937764
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317980940343
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980948506
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980961368
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980966418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980979433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980990197
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317980991643
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317980995013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317981001030
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317981010142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317981012278
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1317981012712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1317981014691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317981016189
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317981019221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317981023150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317981026237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317981037868
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317981039434
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317981048931
